filename,folder
prawdę\prawdę_1.wav,prawdę
prawdę\prawdę_7.wav,prawdę
prawdę\prawdę_8.wav,prawdę
prawdę\prawdę_4.wav,prawdę
prawdę\prawdę_2.wav,prawdę
prawe\prawe_3.wav,prawe
prawe\prawe_1.wav,prawe
prawego\prawego_1.wav,prawego
prawego\prawego_4.wav,prawego
prawej\prawej_6.wav,prawej
prawej\prawej_2.wav,prawej
prawej\prawej_1.wav,prawej
prawem\prawem_1.wav,prawem
prawicy\prawicy_4.wav,prawicy
prawicy\prawicy_2.wav,prawicy
prawideł\prawideł_1.wav,prawideł
prawideł\prawideł_2.wav,prawideł
prawidłowo\prawidłowo_1.wav,prawidłowo
prawie\prawie_18.wav,prawie
prawie\prawie_26.wav,prawie
prawie\prawie_19.wav,prawie
prawie\prawie_4.wav,prawie
prawie\prawie_46.wav,prawie
prawie\prawie_17.wav,prawie
prawie\prawie_39.wav,prawie
prawie\prawie_6.wav,prawie
prawie\prawie_1.wav,prawie
prawie\prawie_11.wav,prawie
prawie\prawie_14.wav,prawie
prawie\prawie_47.wav,prawie
prawie\prawie_15.wav,prawie
prawie\prawie_27.wav,prawie
prawie\prawie_10.wav,prawie
prawie\prawie_22.wav,prawie
prawie\prawie_24.wav,prawie
prawie\prawie_21.wav,prawie
prawie\prawie_20.wav,prawie
prawie\prawie_16.wav,prawie
prawie\prawie_44.wav,prawie
prawie\prawie_5.wav,prawie
prawie\prawie_29.wav,prawie
prawni\prawni_3.wav,prawni
prawni\prawni_2.wav,prawni
prawnik\prawnik_1.wav,prawnik
prawnik\prawnik_2.wav,prawnik
prawnych\prawnych_1.wav,prawnych
prawnych\prawnych_8.wav,prawnych
prawnych\prawnych_6.wav,prawnych
prawnych\prawnych_5.wav,prawnych
prawnymi\prawnymi_1.wav,prawnymi
prawnymi\prawnymi_3.wav,prawnymi
prawo\prawo_48.wav,prawo
prawo\prawo_35.wav,prawo
prawo\prawo_31.wav,prawo
prawo\prawo_45.wav,prawo
prawo\prawo_50.wav,prawo
prawo\prawo_11.wav,prawo
prawo\prawo_8.wav,prawo
prawo\prawo_44.wav,prawo
prawo\prawo_5.wav,prawo
prawo\prawo_30.wav,prawo
prawo\prawo_23.wav,prawo
prawo\prawo_15.wav,prawo
prawo\prawo_24.wav,prawo
prawo\prawo_16.wav,prawo
prawo\prawo_46.wav,prawo
prawo\prawo_32.wav,prawo
prawo\prawo_39.wav,prawo
prawo\prawo_14.wav,prawo
prawo\prawo_9.wav,prawo
prawo\prawo_17.wav,prawo
prawo\prawo_10.wav,prawo
prawo\prawo_12.wav,prawo
prawo\prawo_40.wav,prawo
prawo\prawo_6.wav,prawo
prawo\prawo_13.wav,prawo
prawo\prawo_37.wav,prawo
prawo\prawo_56.wav,prawo
prawo\prawo_47.wav,prawo
praworządności\praworządności_1.wav,praworządności
praworządności\praworządności_2.wav,praworządności
praworządności\praworządności_3.wav,praworządności
prawą\prawą_3.wav,prawą
prawą\prawą_6.wav,prawą
prawą\prawą_2.wav,prawą
prawą\prawą_7.wav,prawą
prawą\prawą_5.wav,prawą
prałaci\prałaci_1.wav,prałaci
prałaci\prałaci_2.wav,prałaci
prażyło\prażyło_2.wav,prażyło
prażyło\prażyło_4.wav,prażyło
precyzją\precyzją_1.wav,precyzją
precyzją\precyzją_3.wav,precyzją
precz\precz_4.wav,precz
precz\precz_2.wav,precz
precz\precz_7.wav,precz
precz\precz_5.wav,precz
predefiniowanych\predefiniowanych_3.wav,predefiniowanych
predefiniowanych\predefiniowanych_4.wav,predefiniowanych
prefekt\prefekt_2.wav,prefekt
prefektura\prefektura_3.wav,prefektura
prefektury\prefektury_1.wav,prefektury
preliberalną\preliberalną_1.wav,preliberalną
preliberalną\preliberalną_2.wav,preliberalną
premiera\premiera_2.wav,premiera
premiera\premiera_1.wav,premiera
premierą\premierą_1.wav,premierą
premierą\premierą_4.wav,premierą
prestiżowych\prestiżowych_4.wav,prestiżowych
prestiżowych\prestiżowych_1.wav,prestiżowych
pretekst\pretekst_3.wav,pretekst
pretekst\pretekst_4.wav,pretekst
pretensji\pretensji_3.wav,pretensji
prezentację\prezentację_2.wav,prezentację
prezentację\prezentację_3.wav,prezentację
prezentowane\prezentowane_2.wav,prezentowane
prezentowane\prezentowane_1.wav,prezentowane
prezentują\prezentują_2.wav,prezentują
prezentują\prezentują_4.wav,prezentują
prezentujący\prezentujący_4.wav,prezentujący
prezentujący\prezentujący_1.wav,prezentujący
prezydent\prezydent_4.wav,prezydent
prezydent\prezydent_1.wav,prezydent
prezydent\prezydent_3.wav,prezydent
prezydent\prezydent_6.wav,prezydent
prezydenta\prezydenta_5.wav,prezydenta
prezydenta\prezydenta_9.wav,prezydenta
prezydenta\prezydenta_16.wav,prezydenta
prezydenta\prezydenta_17.wav,prezydenta
prezydenta\prezydenta_10.wav,prezydenta
prezydenta\prezydenta_3.wav,prezydenta
prezydenta\prezydenta_15.wav,prezydenta
prezydenta\prezydenta_13.wav,prezydenta
prezydenta\prezydenta_14.wav,prezydenta
prezydenta\prezydenta_12.wav,prezydenta
prezydenta\prezydenta_11.wav,prezydenta
prezydenta\prezydenta_18.wav,prezydenta
prezydentem\prezydentem_8.wav,prezydentem
prezydentem\prezydentem_12.wav,prezydentem
prezydentem\prezydentem_3.wav,prezydentem
prezydentem\prezydentem_5.wav,prezydentem
prezydentem\prezydentem_6.wav,prezydentem
prezydentem\prezydentem_7.wav,prezydentem
primadonną\primadonną_2.wav,primadonną
princeem\princeem_3.wav,princeem
princeem\princeem_4.wav,princeem
princess\princess_4.wav,princess
princess\princess_3.wav,princess
princeton\princeton_2.wav,princeton
princeton\princeton_1.wav,princeton
priorytety\priorytety_4.wav,priorytety
priorytety\priorytety_1.wav,priorytety
priorytetów\priorytetów_3.wav,priorytetów
prlu\prlu_4.wav,prlu
prlu\prlu_2.wav,prlu
problem\problem_8.wav,problem
problem\problem_1.wav,problem
problem\problem_10.wav,problem
problem\problem_11.wav,problem
problem\problem_16.wav,problem
problem\problem_5.wav,problem
problem\problem_2.wav,problem
problem\problem_3.wav,problem
problemach\problemach_1.wav,problemach
problemach\problemach_4.wav,problemach
problemami\problemami_2.wav,problemami
problematyka\problematyka_3.wav,problematyka
problematyka\problematyka_1.wav,problematyka
problemem\problemem_3.wav,problemem
problemem\problemem_6.wav,problemem
problemem\problemem_4.wav,problemem
problemem\problemem_5.wav,problemem
problemu\problemu_3.wav,problemu
problemu\problemu_2.wav,problemu
problemy\problemy_2.wav,problemy
problemy\problemy_11.wav,problemy
problemy\problemy_12.wav,problemy
problemy\problemy_16.wav,problemy
problemy\problemy_5.wav,problemy
problemy\problemy_3.wav,problemy
problemy\problemy_14.wav,problemy
problemy\problemy_10.wav,problemy
problemów\problemów_6.wav,problemów
problemów\problemów_4.wav,problemów
problemów\problemów_12.wav,problemów
problemów\problemów_11.wav,problemów
problemów\problemów_1.wav,problemów
problemów\problemów_2.wav,problemów
proboszcz\proboszcz_4.wav,proboszcz
proboszcz\proboszcz_10.wav,proboszcz
proboszcz\proboszcz_8.wav,proboszcz
proboszcz\proboszcz_11.wav,proboszcz
proboszcz\proboszcz_3.wav,proboszcz
proboszcz\proboszcz_9.wav,proboszcz
probówkami\probówkami_3.wav,probówkami
probówkami\probówkami_2.wav,probówkami
probówkę\probówkę_1.wav,probówkę
probówkę\probówkę_3.wav,probówkę
proc\proc_3.wav,proc
proc\proc_2.wav,proc
procedur\procedur_2.wav,procedur
procedur\procedur_4.wav,procedur
procedurami\procedurami_3.wav,procedurami
procedurami\procedurami_2.wav,procedurami
procent\procent_11.wav,procent
procent\procent_6.wav,procent
procent\procent_12.wav,procent
procent\procent_7.wav,procent
procent\procent_10.wav,procent
procent\procent_3.wav,procent
proces\proces_20.wav,proces
proces\proces_7.wav,proces
proces\proces_16.wav,proces
proces\proces_3.wav,proces
proces\proces_15.wav,proces
proces\proces_5.wav,proces
proces\proces_21.wav,proces
proces\proces_22.wav,proces
proces\proces_13.wav,proces
proces\proces_8.wav,proces
proces\proces_2.wav,proces
proces\proces_31.wav,proces
proces\proces_32.wav,proces
proces\proces_14.wav,proces
proces\proces_6.wav,proces
proces\proces_4.wav,proces
procesem\procesem_3.wav,procesem
procesem\procesem_1.wav,procesem
procesu\procesu_2.wav,procesu
procesu\procesu_7.wav,procesu
procesu\procesu_1.wav,procesu
procesu\procesu_8.wav,procesu
procesu\procesu_4.wav,procesu
procesu\procesu_9.wav,procesu
procesy\procesy_2.wav,procesy
procesy\procesy_4.wav,procesy
producent\producent_3.wav,producent
producent\producent_1.wav,producent
produkcję\produkcję_2.wav,produkcję
produkcję\produkcję_4.wav,produkcję
produkcję\produkcję_8.wav,produkcję
produkcję\produkcję_1.wav,produkcję
produkować\produkować_3.wav,produkować
produkować\produkować_2.wav,produkować
produktów\produktów_1.wav,produktów
produktów\produktów_3.wav,produktów
produkujących\produkujących_1.wav,produkujących
prof\prof_7.wav,prof
prof\prof_16.wav,prof
prof\prof_1.wav,prof
prof\prof_6.wav,prof
prof\prof_5.wav,prof
prof\prof_9.wav,prof
prof\prof_12.wav,prof
prof\prof_10.wav,prof
profesjonalnie\profesjonalnie_3.wav,profesjonalnie
profesjonalnie\profesjonalnie_4.wav,profesjonalnie
profesjonalnych\profesjonalnych_3.wav,profesjonalnych
profesjonalnych\profesjonalnych_1.wav,profesjonalnych
profesor\profesor_2.wav,profesor
profesor\profesor_1.wav,profesor
profesor\profesor_3.wav,profesor
profesora\profesora_8.wav,profesora
profesora\profesora_5.wav,profesora
profesora\profesora_7.wav,profesora
profesora\profesora_12.wav,profesora
profesora\profesora_9.wav,profesora
profesora\profesora_10.wav,profesora
profesorów\profesorów_4.wav,profesorów
profesorów\profesorów_1.wav,profesorów
profita\profita_3.wav,profita
profita\profita_1.wav,profita
progi\progi_3.wav,progi
progi\progi_2.wav,progi
prognozy\prognozy_4.wav,prognozy
prognozy\prognozy_2.wav,prognozy
program\program_16.wav,program
program\program_24.wav,program
program\program_22.wav,program
program\program_14.wav,program
program\program_3.wav,program
program\program_20.wav,program
program\program_6.wav,program
program\program_23.wav,program
program\program_21.wav,program
program\program_8.wav,program
program\program_19.wav,program
program\program_15.wav,program
programach\programach_2.wav,programach
programach\programach_4.wav,programach
programem\programem_2.wav,programem
programem\programem_3.wav,programem
programie\programie_2.wav,programie
programie\programie_3.wav,programie
programu\programu_2.wav,programu
programu\programu_1.wav,programu
programu\programu_7.wav,programu
programu\programu_6.wav,programu
programy\programy_2.wav,programy
programy\programy_5.wav,programy
programy\programy_1.wav,programy
programy\programy_6.wav,programy
programów\programów_3.wav,programów
programów\programów_2.wav,programów
progu\progu_12.wav,progu
progu\progu_8.wav,progu
progu\progu_6.wav,progu
progu\progu_11.wav,progu
progu\progu_13.wav,progu
progu\progu_1.wav,progu
projekt\projekt_4.wav,projekt
projekt\projekt_1.wav,projekt
prokom\prokom_1.wav,prokom
prokom\prokom_3.wav,prokom
prokomu\prokomu_1.wav,prokomu
prokomu\prokomu_2.wav,prokomu
prokop\prokop_2.wav,prokop
prokop\prokop_1.wav,prokop
prokurator\prokurator_1.wav,prokurator
prokurator\prokurator_4.wav,prokurator
prokuratorem\prokuratorem_8.wav,prokuratorem
prokuratorem\prokuratorem_12.wav,prokuratorem
prokuratorem\prokuratorem_5.wav,prokuratorem
prokuratorem\prokuratorem_11.wav,prokuratorem
prokuratorem\prokuratorem_7.wav,prokuratorem
prokuratorem\prokuratorem_6.wav,prokuratorem
prokuratorów\prokuratorów_3.wav,prokuratorów
prokuratorów\prokuratorów_2.wav,prokuratorów
prokuratura\prokuratura_1.wav,prokuratura
prokuratura\prokuratura_2.wav,prokuratura
prokuratury\prokuratury_5.wav,prokuratury
prokuratury\prokuratury_3.wav,prokuratury
prokuratury\prokuratury_4.wav,prokuratury
prokuratury\prokuratury_1.wav,prokuratury
prom\prom_2.wav,prom
promieniowania\promieniowania_6.wav,promieniowania
promieniowania\promieniowania_7.wav,promieniowania
promieniowania\promieniowania_2.wav,promieniowania
promieniowania\promieniowania_3.wav,promieniowania
promieniowanie\promieniowanie_1.wav,promieniowanie
promieniowanie\promieniowanie_3.wav,promieniowanie
promotorem\promotorem_1.wav,promotorem
promowania\promowania_2.wav,promowania
propagandy\propagandy_5.wav,propagandy
propagandy\propagandy_4.wav,propagandy
proponuję\proponuję_3.wav,proponuję
proponuję\proponuję_4.wav,proponuję
proporzec\proporzec_1.wav,proporzec
propozycje\propozycje_6.wav,propozycje
propozycje\propozycje_1.wav,propozycje
propozycje\propozycje_7.wav,propozycje
propozycje\propozycje_4.wav,propozycje
propozycji\propozycji_8.wav,propozycji
propozycji\propozycji_10.wav,propozycji
propozycji\propozycji_7.wav,propozycji
propozycji\propozycji_4.wav,propozycji
propozycji\propozycji_6.wav,propozycji
propozycję\propozycję_1.wav,propozycję
propozycję\propozycję_3.wav,propozycję
proroczą\proroczą_2.wav,proroczą
prorodzinne\prorodzinne_1.wav,prorodzinne
prorodzinne\prorodzinne_2.wav,prorodzinne
prorok\prorok_2.wav,prorok
prorok\prorok_4.wav,prorok
proseminarium\proseminarium_4.wav,proseminarium
proseminarium\proseminarium_1.wav,proseminarium
prosić\prosić_2.wav,prosić
prosić\prosić_4.wav,prosić
prosił\prosił_8.wav,prosił
prosił\prosił_14.wav,prosił
prosił\prosił_5.wav,prosił
prosił\prosił_10.wav,prosił
prosił\prosił_4.wav,prosił
prosił\prosił_17.wav,prosił
prosił\prosił_13.wav,prosił
prosił\prosił_9.wav,prosił
prosiła\prosiła_3.wav,prosiła
prospera\prospera_2.wav,prospera
prospera\prospera_5.wav,prospera
prostak\prostak_4.wav,prostak
prostak\prostak_1.wav,prostak
proste\proste_1.wav,proste
proste\proste_9.wav,proste
proste\proste_11.wav,proste
proste\proste_5.wav,proste
proste\proste_7.wav,proste
proste\proste_10.wav,proste
prostej\prostej_4.wav,prostej
prostej\prostej_3.wav,prostej
prostej\prostej_8.wav,prostej
prostej\prostej_5.wav,prostej
prostemu\prostemu_2.wav,prostemu
prosto\prosto_3.wav,prosto
prosto\prosto_7.wav,prosto
prosto\prosto_11.wav,prosto
prosto\prosto_1.wav,prosto
prosto\prosto_4.wav,prosto
prostoty\prostoty_1.wav,prostoty
prostoty\prostoty_4.wav,prostoty
prostu\prostu_39.wav,prostu
prostu\prostu_12.wav,prostu
prostu\prostu_60.wav,prostu
prostu\prostu_6.wav,prostu
prostu\prostu_34.wav,prostu
prostu\prostu_8.wav,prostu
prostu\prostu_26.wav,prostu
prostu\prostu_44.wav,prostu
prostu\prostu_17.wav,prostu
prostu\prostu_21.wav,prostu
prostu\prostu_14.wav,prostu
prostu\prostu_56.wav,prostu
prostu\prostu_28.wav,prostu
prostu\prostu_2.wav,prostu
prostu\prostu_16.wav,prostu
prostu\prostu_7.wav,prostu
prostu\prostu_24.wav,prostu
prostu\prostu_1.wav,prostu
prostu\prostu_19.wav,prostu
prostu\prostu_55.wav,prostu
prostu\prostu_27.wav,prostu
prostu\prostu_23.wav,prostu
prostu\prostu_13.wav,prostu
prostu\prostu_41.wav,prostu
prostu\prostu_46.wav,prostu
prostu\prostu_35.wav,prostu
prostu\prostu_53.wav,prostu
prostu\prostu_49.wav,prostu
prostu\prostu_57.wav,prostu
prostu\prostu_52.wav,prostu
prostych\prostych_2.wav,prostych
prostych\prostych_3.wav,prostych
prostą\prostą_4.wav,prostą
prostą\prostą_3.wav,prostą
proszę\proszę_18.wav,proszę
proszę\proszę_9.wav,proszę
proszę\proszę_27.wav,proszę
proszę\proszę_19.wav,proszę
proszę\proszę_1.wav,proszę
proszę\proszę_29.wav,proszę
proszę\proszę_32.wav,proszę
proszę\proszę_3.wav,proszę
proszę\proszę_11.wav,proszę
proszę\proszę_22.wav,proszę
proszę\proszę_17.wav,proszę
proszę\proszę_5.wav,proszę
proszę\proszę_15.wav,proszę
proszę\proszę_23.wav,proszę
proszę\proszę_30.wav,proszę
proszę\proszę_7.wav,proszę
protekcji\protekcji_4.wav,protekcji
protekcji\protekcji_3.wav,protekcji
protestowały\protestowały_5.wav,protestowały
protestowały\protestowały_3.wav,protestowały
protestu\protestu_10.wav,protestu
protestu\protestu_8.wav,protestu
protestu\protestu_11.wav,protestu
protestu\protestu_6.wav,protestu
protestu\protestu_3.wav,protestu
protezy\protezy_4.wav,protezy
protezy\protezy_2.wav,protezy
prousta\prousta_4.wav,prousta
prousta\prousta_1.wav,prousta
prowadzeniem\prowadzeniem_3.wav,prowadzeniem
prowadzeniem\prowadzeniem_4.wav,prowadzeniem
prowadzi\prowadzi_14.wav,prowadzi
prowadzi\prowadzi_20.wav,prowadzi
prowadzi\prowadzi_7.wav,prowadzi
prowadzi\prowadzi_6.wav,prowadzi
prowadzi\prowadzi_11.wav,prowadzi
prowadzi\prowadzi_1.wav,prowadzi
prowadzi\prowadzi_18.wav,prowadzi
prowadzi\prowadzi_17.wav,prowadzi
prowadzi\prowadzi_3.wav,prowadzi
prowadzi\prowadzi_10.wav,prowadzi
prowadzili\prowadzili_4.wav,prowadzili
prowadzili\prowadzili_1.wav,prowadzili
prowadzić\prowadzić_4.wav,prowadzić
prowadzić\prowadzić_1.wav,prowadzić
prowadził\prowadził_7.wav,prowadził
prowadził\prowadził_1.wav,prowadził
prowadził\prowadził_8.wav,prowadził
prowadził\prowadził_4.wav,prowadził
prowadziła\prowadziła_2.wav,prowadziła
prowadziła\prowadziła_1.wav,prowadziła
prowadzonej\prowadzonej_2.wav,prowadzonej
prowadzonej\prowadzonej_1.wav,prowadzonej
prowadzonych\prowadzonych_4.wav,prowadzonych
prowadzonych\prowadzonych_1.wav,prowadzonych
prowadzą\prowadzą_3.wav,prowadzą
prowadzą\prowadzą_4.wav,prowadzą
prowincji\prowincji_3.wav,prowincji
prowincji\prowincji_4.wav,prowincji
prowincjonalni\prowincjonalni_3.wav,prowincjonalni
prowincjonalni\prowincjonalni_2.wav,prowincjonalni
prowokatora\prowokatora_1.wav,prowokatora
prowokatora\prowokatora_4.wav,prowokatora
prowokował\prowokował_4.wav,prowokował
prowokował\prowokował_2.wav,prowokował
prowokująco\prowokująco_1.wav,prowokująco
prowokująco\prowokująco_2.wav,prowokująco
prozac\prozac_4.wav,prozac
prozac\prozac_1.wav,prozac
prozachodniości\prozachodniości_2.wav,prozachodniości
prozachodniości\prozachodniości_4.wav,prozachodniości
prozaiczne\prozaiczne_1.wav,prozaiczne
prozaiczne\prozaiczne_3.wav,prozaiczne
prozaiczny\prozaiczny_2.wav,prozaiczny
prozaiczny\prozaiczny_3.wav,prozaiczny
prozę\prozę_1.wav,prozę
prozę\prozę_3.wav,prozę
prośby\prośby_5.wav,prośby
prośby\prośby_3.wav,prośby
prośby\prośby_4.wav,prośby
prośby\prośby_2.wav,prośby
prusy\prusy_4.wav,prusy
prusy\prusy_2.wav,prusy
pruszyńskiego\pruszyńskiego_3.wav,pruszyńskiego
pruszyńskiego\pruszyńskiego_2.wav,pruszyńskiego
pryncypialność\pryncypialność_3.wav,pryncypialność
pryncypialność\pryncypialność_4.wav,pryncypialność
prywatne\prywatne_3.wav,prywatne
prywatne\prywatne_2.wav,prywatne
prywatnej\prywatnej_2.wav,prywatnej
prywatnej\prywatnej_1.wav,prywatnej
prywatnie\prywatnie_1.wav,prywatnie
prywatnie\prywatnie_5.wav,prywatnie
prywatny\prywatny_3.wav,prywatny
prywatny\prywatny_2.wav,prywatny
prywatnych\prywatnych_6.wav,prywatnych
prywatnych\prywatnych_8.wav,prywatnych
prywatnych\prywatnych_1.wav,prywatnych
prywatnych\prywatnych_4.wav,prywatnych
prywatnym\prywatnym_3.wav,prywatnym
prywatnym\prywatnym_2.wav,prywatnym
prywatną\prywatną_3.wav,prywatną
przaśnego\przaśnego_2.wav,przaśnego
przaśnego\przaśnego_3.wav,przaśnego
przebaczającym\przebaczającym_4.wav,przebaczającym
przebaczającym\przebaczającym_3.wav,przebaczającym
przebaczałeś\przebaczałeś_3.wav,przebaczałeś
przebaczałeś\przebaczałeś_4.wav,przebaczałeś
przebaczenia\przebaczenia_9.wav,przebaczenia
przebaczenia\przebaczenia_1.wav,przebaczenia
przebaczenia\przebaczenia_4.wav,przebaczenia
przebaczenia\przebaczenia_7.wav,przebaczenia
przebaczenia\przebaczenia_3.wav,przebaczenia
przebaczenia\przebaczenia_8.wav,przebaczenia
przebieg\przebieg_2.wav,przebieg
przebiega\przebiega_5.wav,przebiega
przebiega\przebiega_8.wav,przebiega
przebiega\przebiega_7.wav,przebiega
przebiega\przebiega_1.wav,przebiega
przebiegać\przebiegać_1.wav,przebiegać
przebiegać\przebiegać_4.wav,przebiegać
przebijesz\przebijesz_4.wav,przebijesz
przebijesz\przebijesz_2.wav,przebijesz
przeboje\przeboje_4.wav,przeboje
przeboje\przeboje_3.wav,przeboje
przebrani\przebrani_1.wav,przebrani
przebrany\przebrany_3.wav,przebrany
przebrnięciu\przebrnięciu_3.wav,przebrnięciu
przebywa\przebywa_2.wav,przebywa
przebywają\przebywają_1.wav,przebywają
przebywają\przebywają_3.wav,przebywają
przebywania\przebywania_1.wav,przebywania
przebywania\przebywania_4.wav,przebywania
przebywałem\przebywałem_4.wav,przebywałem
przebywałem\przebywałem_1.wav,przebywałem
przebąkiwano\przebąkiwano_2.wav,przebąkiwano
